id_student,code_module,code_presentation,id_site,date,sum_click,activity_type
557,CCC,2024B,385,165,10,forumng
557,CCC,2024B,466,184,6,page
557,CCC,2024B,118,138,1,homepage
557,CCC,2024B,230,77,12,quiz
557,CCC,2024B,128,149,14,quiz
557,CCC,2024B,406,107,12,quiz
557,CCC,2024B,480,106,18,url
557,CCC,2024B,465,184,12,url
557,CCC,2024B,6,42,5,resource
557,CCC,2024B,229,41,7,homepage
557,CCC,2024B,186,69,10,subpage
557,CCC,2024B,280,171,9,quiz
557,CCC,2024B,68,196,15,quiz
557,CCC,2024B,63,87,3,forumng
557,CCC,2024B,93,-25,5,oucontent
557,CCC,2024B,59,-18,7,subpage
557,CCC,2024B,439,15,4,homepage
557,CCC,2024B,242,140,9,forumng
557,CCC,2024B,479,148,7,page
557,CCC,2024B,473,-28,1,url
557,CCC,2024B,464,107,19,quiz
557,CCC,2024B,30,166,20,oucontent
557,CCC,2024B,6,191,19,oucontent
557,CCC,2024B,475,161,10,page
557,CCC,2024B,43,156,7,homepage
557,CCC,2024B,476,107,3,subpage
557,CCC,2024B,385,60,13,subpage
557,CCC,2024B,447,-25,17,forumng
557,CCC,2024B,3,131,12,subpage
557,CCC,2024B,424,148,7,page
557,CCC,2024B,107,196,16,quiz
557,CCC,2024B,278,16,17,page
557,CCC,2024B,282,167,7,url
557,CCC,2024B,271,56,9,quiz
557,CCC,2024B,263,30,18,subpage
557,CCC,2024B,254,101,7,quiz
557,CCC,2024B,60,145,7,homepage
557,CCC,2024B,43,186,10,homepage
557,CCC,2024B,479,126,5,page
557,CCC,2024B,180,165,12,url
557,CCC,2024B,495,91,2,url
557,CCC,2024B,124,91,7,homepage
557,CCC,2024B,330,98,16,subpage
557,CCC,2024B,181,19,5,oucontent
557,CCC,2024B,485,190,3,url
557,CCC,2024B,340,-17,9,forumng
557,CCC,2024B,362,45,11,page
557,CCC,2024B,196,68,16,resource
557,CCC,2024B,304,65,3,oucontent
557,CCC,2024B,453,7,1,resource
557,CCC,2024B,424,142,5,page
557,CCC,2024B,453,46,1,oucontent
557,CCC,2024B,315,17,15,forumng
557,CCC,2024B,283,105,18,url
557,CCC,2024B,117,2,14,resource
557,CCC,2024B,293,-14,5,homepage
557,CCC,2024B,15,53,8,homepage
557,CCC,2024B,75,102,19,forumng
557,CCC,2024B,118,38,6,quiz
557,CCC,2024B,48,198,2,oucontent
557,CCC,2024B,377,50,17,quiz
557,CCC,2024B,261,-20,2,forumng
557,CCC,2024B,342,121,10,url
557,CCC,2024B,136,-15,12,url
557,CCC,2024B,418,-17,6,quiz
557,CCC,2024B,62,15,8,url
557,CCC,2024B,210,42,6,oucontent
557,CCC,2024B,1,-21,13,forumng
557,CCC,2024B,198,-2,1,resource
557,CCC,2024B,316,191,15,forumng
557,CCC,2024B,293,169,20,oucontent
557,CCC,2024B,438,148,3,page
557,CCC,2024B,376,175,1,homepage
557,CCC,2024B,307,127,10,forumng
557,CCC,2024B,373,114,3,oucontent
557,CCC,2024B,464,95,13,subpage
557,CCC,2024B,283,-29,17,forumng
557,CCC,2024B,395,195,2,oucontent
557,CCC,2024B,312,154,12,page
557,CCC,2024B,462,154,8,oucontent
557,CCC,2024B,437,176,20,subpage
557,CCC,2024B,258,19,13,page
557,CCC,2024B,433,65,12,homepage
557,CCC,2024B,424,17,11,quiz
557,CCC,2024B,236,-18,6,page
557,CCC,2024B,154,140,17,page
557,CCC,2024B,304,151,16,subpage
557,CCC,2024B,239,108,14,subpage
557,CCC,2024B,379,-20,18,resource
557,CCC,2024B,436,69,18,forumng
557,CCC,2024B,469,17,16,page
557,CCC,2024B,489,192,7,oucontent
557,CCC,2024B,252,-17,10,homepage
557,CCC,2024B,371,23,8,url
557,CCC,2024B,399,136,16,forumng
557,CCC,2024B,452,119,16,resource
557,CCC,2024B,405,40,16,subpage
557,CCC,2024B,269,100,12,homepage
557,CCC,2024B,37,93,2,oucontent
557,CCC,2024B,161,31,3,forumng
557,CCC,2024B,361,133,14,quiz
557,CCC,2024B,318,100,18,forumng
557,CCC,2024B,236,153,19,page
557,CCC,2024B,131,26,7,oucontent
557,CCC,2024B,325,-16,20,oucontent
557,CCC,2024B,282,127,3,forumng
557,CCC,2024B,477,-8,10,resource
557,CCC,2024B,7,92,15,page
557,CCC,2024B,182,0,1,forumng
557,CCC,2024B,156,183,9,quiz
557,CCC,2024B,243,105,20,subpage
557,CCC,2024B,78,139,5,resource
557,CCC,2024B,415,196,16,quiz
557,CCC,2024B,255,35,13,homepage
557,CCC,2024B,215,106,14,forumng
557,CCC,2024B,353,142,20,resource
557,CCC,2024B,168,177,10,oucontent
557,CCC,2024B,483,19,3,homepage
557,CCC,2024B,267,71,16,subpage
557,CCC,2024B,468,98,13,subpage
557,CCC,2024B,397,169,2,page
557,CCC,2024B,2,40,13,quiz
557,CCC,2024B,24,-6,17,quiz
557,CCC,2024B,6,146,10,oucontent
557,CCC,2024B,136,159,14,quiz
557,CCC,2024B,2,-19,3,url
557,CCC,2024B,440,52,11,resource
557,CCC,2024B,181,-8,1,url
557,CCC,2024B,23,135,15,quiz
557,CCC,2024B,331,19,4,forumng
557,CCC,2024B,359,71,11,homepage
557,CCC,2024B,102,87,18,quiz
557,CCC,2024B,464,174,7,url
557,CCC,2024B,286,26,1,forumng
557,CCC,2024B,199,137,18,subpage
557,CCC,2024B,428,-25,12,quiz
557,CCC,2024B,184,11,18,quiz
557,CCC,2024B,133,110,6,subpage
557,CCC,2024B,242,157,2,oucontent
557,CCC,2024B,463,192,11,oucontent
557,CCC,2024B,442,115,17,quiz
557,CCC,2024B,445,181,14,url
557,CCC,2024B,20,28,16,resource
557,CCC,2024B,355,142,14,subpage
557,CCC,2024B,280,8,16,resource
557,CCC,2024B,202,62,18,page
557,CCC,2024B,310,-26,19,quiz
557,CCC,2024B,314,-19,11,forumng
557,CCC,2024B,200,5,17,resource
557,CCC,2024B,83,179,6,oucontent
557,CCC,2024B,331,90,10,homepage
557,CCC,2024B,369,192,10,subpage
557,CCC,2024B,315,50,16,subpage
557,CCC,2024B,200,191,7,page
557,CCC,2024B,68,113,2,resource
557,CCC,2024B,426,134,6,homepage
557,CCC,2024B,57,197,8,page
557,CCC,2024B,272,22,9,resource
557,CCC,2024B,164,198,9,url
557,CCC,2024B,360,154,15,resource
557,CCC,2024B,415,52,1,resource
557,CCC,2024B,489,99,19,forumng
557,CCC,2024B,62,139,11,homepage
557,CCC,2024B,319,180,12,subpage
557,CCC,2024B,447,-1,3,forumng
557,CCC,2024B,56,-19,18,resource
557,CCC,2024B,220,115,4,oucontent
557,CCC,2024B,461,77,2,subpage
557,CCC,2024B,216,35,11,homepage
557,CCC,2024B,179,90,10,subpage
558,DDD,2024B,488,134,2,page
558,DDD,2024B,9,47,8,resource
558,DDD,2024B,371,55,14,oucontent
558,DDD,2024B,6,147,13,homepage
558,DDD,2024B,439,145,11,homepage
558,DDD,2024B,174,138,5,resource
558,DDD,2024B,37,-9,18,quiz
558,DDD,2024B,122,199,10,resource
558,DDD,2024B,339,128,3,oucontent
558,DDD,2024B,72,145,20,resource
558,DDD,2024B,19,187,18,quiz
558,DDD,2024B,418,73,19,subpage
558,DDD,2024B,441,-13,6,url
558,DDD,2024B,459,26,12,subpage
558,DDD,2024B,441,113,16,subpage
558,DDD,2024B,25,-16,19,oucontent
558,DDD,2024B,338,90,20,quiz
558,DDD,2024B,206,86,3,forumng
558,DDD,2024B,328,39,13,oucontent
558,DDD,2024B,383,73,7,homepage
558,DDD,2024B,271,174,5,quiz
558,DDD,2024B,437,136,6,forumng
558,DDD,2024B,141,-24,15,page
558,DDD,2024B,192,139,19,homepage
558,DDD,2024B,165,22,11,quiz
558,DDD,2024B,369,146,17,homepage
558,DDD,2024B,357,163,7,subpage
558,DDD,2024B,321,174,11,subpage
558,DDD,2024B,181,129,6,quiz
558,DDD,2024B,379,18,4,oucontent
558,DDD,2024B,305,5,2,page
558,DDD,2024B,267,-14,1,homepage
558,DDD,2024B,144,26,6,url
558,DDD,2024B,104,186,9,forumng
558,DDD,2024B,209,60,15,subpage
558,DDD,2024B,4,63,5,homepage
558,DDD,2024B,186,103,1,oucontent
558,DDD,2024B,306,-10,8,oucontent
558,DDD,2024B,256,17,5,resource
558,DDD,2024B,474,59,18,resource
558,DDD,2024B,23,40,16,oucontent
558,DDD,2024B,184,73,3,resource
558,DDD,2024B,262,69,19,quiz
558,DDD,2024B,105,-3,13,quiz
558,DDD,2024B,209,138,4,homepage
558,DDD,2024B,200,155,16,url
558,DDD,2024B,276,129,18,oucontent
558,DDD,2024B,6,174,14,forumng
558,DDD,2024B,186,-9,6,resource
558,DDD,2024B,441,135,4,homepage
558,DDD,2024B,459,117,13,oucontent
558,DDD,2024B,204,58,8,quiz
558,DDD,2024B,338,23,20,forumng
558,DDD,2024B,229,3,18,page
558,DDD,2024B,374,111,14,homepage
558,DDD,2024B,81,89,5,homepage
558,DDD,2024B,103,192,7,oucontent
558,DDD,2024B,160,134,8,page
558,DDD,2024B,261,111,5,oucontent
558,DDD,2024B,282,111,15,quiz
558,DDD,2024B,470,-6,8,page
558,DDD,2024B,67,133,18,quiz
558,DDD,2024B,445,174,15,resource
558,DDD,2024B,355,31,19,oucontent
558,DDD,2024B,92,-3,14,quiz
558,DDD,2024B,34,140,15,url
558,DDD,2024B,429,63,16,url
558,DDD,2024B,115,42,18,subpage
558,DDD,2024B,295,3,14,url
558,DDD,2024B,333,14,4,resource
558,DDD,2024B,164,48,19,url
558,DDD,2024B,254,-21,17,quiz
558,DDD,2024B,139,29,10,forumng
558,DDD,2024B,457,-5,1,homepage
558,DDD,2024B,497,128,15,quiz
558,DDD,2024B,185,54,19,resource
558,DDD,2024B,319,78,11,page
558,DDD,2024B,484,29,20,oucontent
558,DDD,2024B,108,141,18,homepage
558,DDD,2024B,373,99,13,url
558,DDD,2024B,26,24,13,forumng
558,DDD,2024B,15,117,19,page
558,DDD,2024B,340,175,5,homepage
558,DDD,2024B,367,-7,17,page
558,DDD,2024B,196,56,10,forumng
558,DDD,2024B,320,-10,3,url
558,DDD,2024B,334,12,5,oucontent
558,DDD,2024B,132,102,20,quiz
558,DDD,2024B,230,29,20,oucontent
558,DDD,2024B,245,2,15,oucontent
558,DDD,2024B,388,42,11,homepage
558,DDD,2024B,143,197,18,homepage
558,DDD,2024B,312,86,9,resource
558,DDD,2024B,428,99,4,forumng
558,DDD,2024B,272,51,14,subpage
558,DDD,2024B,174,155,5,oucontent
558,DDD,2024B,67,43,19,homepage
558,DDD,2024B,8,192,6,url
558,DDD,2024B,331,11,17,subpage
559,AAA,2024J,283,185,18,url
559,AAA,2024J,64,91,15,quiz
559,AAA,2024J,86,166,10,subpage
559,AAA,2024J,474,117,2,page
559,AAA,2024J,344,51,6,url
559,AAA,2024J,294,142,1,homepage
559,AAA,2024J,413,165,17,oucontent
559,AAA,2024J,440,-26,14,page
559,AAA,2024J,96,187,15,resource
559,AAA,2024J,34,79,17,resource
559,AAA,2024J,90,-19,13,url
559,AAA,2024J,101,33,17,oucontent
559,AAA,2024J,291,-10,12,quiz
559,AAA,2024J,260,29,6,subpage
559,AAA,2024J,188,0,9,oucontent
559,AAA,2024J,370,-19,12,oucontent
559,AAA,2024J,112,67,13,page
559,AAA,2024J,137,109,4,url
559,AAA,2024J,251,73,1,quiz
559,AAA,2024J,298,149,1,page
559,AAA,2024J,454,53,9,url
559,AAA,2024J,55,83,20,page
559,AAA,2024J,293,103,17,oucontent
559,AAA,2024J,352,13,10,forumng
559,AAA,2024J,111,70,12,homepage
559,AAA,2024J,471,23,2,quiz
559,AAA,2024J,80,179,10,forumng
559,AAA,2024J,76,197,9,resource
559,AAA,2024J,472,25,6,quiz
559,AAA,2024J,293,6,18,forumng
559,AAA,2024J,453,79,17,oucontent
559,AAA,2024J,363,134,6,oucontent
559,AAA,2024J,206,181,8,page
559,AAA,2024J,417,183,19,forumng
559,AAA,2024J,457,192,2,homepage
559,AAA,2024J,487,139,17,oucontent
559,AAA,2024J,355,5,19,oucontent
559,AAA,2024J,204,182,16,subpage
559,AAA,2024J,217,105,9,oucontent
559,AAA,2024J,332,66,1,quiz
559,AAA,2024J,272,131,2,oucontent
559,AAA,2024J,191,121,15,subpage
559,AAA,2024J,222,30,11,quiz
559,AAA,2024J,263,45,4,subpage
559,AAA,2024J,121,199,18,homepage
559,AAA,2024J,56,26,6,forumng
559,AAA,2024J,68,158,16,homepage
559,AAA,2024J,217,-29,2,url
559,AAA,2024J,8,129,13,url
559,AAA,2024J,483,-8,11,subpage
559,AAA,2024J,136,78,4,subpage
559,AAA,2024J,338,186,2,oucontent
559,AAA,2024J,498,118,5,url
559,AAA,2024J,112,-6,4,homepage
559,AAA,2024J,311,102,5,quiz
559,AAA,2024J,221,115,2,quiz
559,AAA,2024J,409,188,3,page
559,AAA,2024J,38,122,16,subpage
559,AAA,2024J,279,176,2,url
559,AAA,2024J,174,47,1,homepage
559,AAA,2024J,437,-12,6,page
559,AAA,2024J,453,131,20,page
559,AAA,2024J,153,46,11,resource
559,AAA,2024J,215,46,6,subpage
559,AAA,2024J,476,-20,3,subpage
559,AAA,2024J,242,198,17,url
559,AAA,2024J,482,159,15,url
559,AAA,2024J,43,-28,14,subpage
559,AAA,2024J,461,-21,18,url
559,AAA,2024J,132,29,16,url
559,AAA,2024J,193,41,3,page
559,AAA,2024J,431,126,6,forumng
559,AAA,2024J,172,55,19,url
559,AAA,2024J,153,91,18,page
559,AAA,2024J,124,-20,9,url
559,AAA,2024J,60,89,16,page
559,AAA,2024J,483,-14,7,forumng
559,AAA,2024J,58,48,5,url
559,AAA,2024J,174,102,9,url
559,AAA,2024J,344,185,9,forumng
559,AAA,2024J,285,163,17,subpage
559,AAA,2024J,53,179,11,page
559,AAA,2024J,48,164,9,url
559,AAA,2024J,19,37,2,oucontent
559,AAA,2024J,46,150,5,resource
559,AAA,2024J,273,34,10,homepage
559,AAA,2024J,147,52,17,homepage
559,AAA,2024J,116,163,19,forumng
559,AAA,2024J,314,111,7,forumng
559,AAA,2024J,227,29,17,subpage
559,AAA,2024J,125,3,8,subpage
559,AAA,2024J,382,-13,3,url
559,AAA,2024J,185,92,12,page
559,AAA,2024J,368,136,9,homepage
559,AAA,2024J,198,56,7,forumng
559,AAA,2024J,300,148,18,forumng
559,AAA,2024J,330,189,3,forumng
559,AAA,2024J,379,64,9,oucontent
559,AAA,2024J,3,143,2,url
559,AAA,2024J,477,91,8,url
559,AAA,2024J,73,147,12,oucontent
559,AAA,2024J,484,167,12,url
559,AAA,2024J,70,-19,20,subpage
559,AAA,2024J,342,73,7,page
559,AAA,2024J,121,65,8,subpage
559,AAA,2024J,459,106,15,resource
559,AAA,2024J,161,29,10,homepage
559,AAA,2024J,487,60,8,quiz
559,AAA,2024J,22,194,9,quiz
559,AAA,2024J,209,33,16,oucontent
559,AAA,2024J,461,164,19,oucontent
559,AAA,2024J,497,97,7,resource
559,AAA,2024J,364,11,9,page
559,AAA,2024J,139,69,19,forumng
559,AAA,2024J,364,-11,14,subpage
559,AAA,2024J,139,197,18,forumng
559,AAA,2024J,21,98,12,subpage
559,AAA,2024J,42,23,11,page
559,AAA,2024J,253,16,10,subpage
559,AAA,2024J,102,200,1,homepage
559,AAA,2024J,152,-21,2,oucontent
559,AAA,2024J,99,10,3,homepage
559,AAA,2024J,14,116,17,quiz
559,AAA,2024J,409,66,10,quiz
559,AAA,2024J,181,42,12,url
559,AAA,2024J,181,118,4,oucontent
559,AAA,2024J,5,117,12,quiz
559,AAA,2024J,368,50,6,homepage
559,AAA,2024J,234,47,18,resource
559,AAA,2024J,478,7,16,resource
559,AAA,2024J,42,35,2,url
559,AAA,2024J,313,63,16,resource
559,AAA,2024J,377,20,12,subpage
559,AAA,2024J,398,32,4,forumng
559,AAA,2024J,194,18,18,subpage
559,AAA,2024J,266,22,1,subpage
559,AAA,2024J,347,43,10,subpage
559,AAA,2024J,284,15,7,quiz
559,AAA,2024J,90,124,7,url
559,AAA,2024J,78,-25,5,quiz
559,AAA,2024J,274,57,10,forumng
559,AAA,2024J,282,29,20,url
559,AAA,2024J,104,141,6,resource
559,AAA,2024J,384,-16,5,subpage
559,AAA,2024J,298,85,15,forumng
559,AAA,2024J,36,194,4,page
559,AAA,2024J,284,150,2,forumng
559,AAA,2024J,58,104,1,page
559,AAA,2024J,294,184,10,forumng
559,AAA,2024J,306,77,17,url
559,AAA,2024J,56,44,8,forumng
559,AAA,2024J,128,78,9,subpage
559,AAA,2024J,495,-25,7,page
559,AAA,2024J,215,-12,16,forumng
559,AAA,2024J,28,-22,2,resource
559,AAA,2024J,191,27,5,url
559,AAA,2024J,131,177,13,resource
559,AAA,2024J,495,171,4,page
559,AAA,2024J,120,14,11,oucontent
559,AAA,2024J,267,86,9,resource
559,AAA,2024J,185,94,14,url
559,AAA,2024J,465,30,2,subpage
559,AAA,2024J,250,-25,17,quiz
559,AAA,2024J,304,140,11,homepage
559,AAA,2024J,295,137,4,quiz
559,AAA,2024J,356,-11,9,forumng
559,AAA,2024J,253,6,14,subpage
559,AAA,2024J,18,139,12,page
559,AAA,2024J,329,144,19,quiz
559,AAA,2024J,384,39,16,resource
559,AAA,2024J,26,77,16,resource
559,AAA,2024J,289,128,1,subpage
559,AAA,2024J,423,116,17,oucontent
559,AAA,2024J,324,-14,20,homepage
559,AAA,2024J,39,117,13,resource
559,AAA,2024J,162,-16,14,subpage
559,AAA,2024J,334,-10,17,subpage
559,AAA,2024J,8,-14,1,url
559,AAA,2024J,438,100,14,resource
559,AAA,2024J,339,-6,7,quiz
559,AAA,2024J,237,190,17,quiz
559,AAA,2024J,179,39,5,resource
559,AAA,2024J,191,142,17,forumng
559,AAA,2024J,262,104,5,subpage
559,AAA,2024J,481,156,19,forumng
559,AAA,2024J,484,144,20,url
559,AAA,2024J,145,181,2,url
559,AAA,2024J,135,83,12,oucontent
559,AAA,2024J,126,-10,3,oucontent
559,AAA,2024J,175,82,1,quiz
559,AAA,2024J,370,98,8,subpage
559,AAA,2024J,464,175,12,subpage
559,AAA,2024J,94,111,14,resource
559,AAA,2024J,357,23,3,url
559,AAA,2024J,22,55,10,quiz
559,AAA,2024J,346,7,17,forumng
559,AAA,2024J,498,-4,10,subpage
559,AAA,2024J,256,-7,8,page
559,AAA,2024J,487,167,5,quiz
559,AAA,2024J,363,114,4,quiz
559,AAA,2024J,437,101,19,url
559,AAA,2024J,211,151,10,subpage
559,AAA,2024J,262,198,7,quiz
559,AAA,2024J,13,168,5,quiz
559,AAA,2024J,419,167,17,resource
559,AAA,2024J,47,66,2,resource
559,AAA,2024J,345,4,15,url
560,BBB,2024J,138,178,7,homepage
560,BBB,2024J,187,97,15,forumng
560,BBB,2024J,283,111,17,subpage
560,BBB,2024J,108,66,2,forumng
560,BBB,2024J,254,76,13,page
560,BBB,2024J,384,65,6,subpage
560,BBB,2024J,237,25,3,forumng
560,BBB,2024J,207,111,15,url
560,BBB,2024J,427,29,5,quiz
560,BBB,2024J,223,-21,4,homepage
560,BBB,2024J,331,95,11,resource
560,BBB,2024J,118,-6,10,homepage
560,BBB,2024J,180,67,4,forumng
560,BBB,2024J,266,97,6,url
560,BBB,2024J,378,140,7,resource
560,BBB,2024J,141,109,17,subpage
560,BBB,2024J,237,61,15,homepage
560,BBB,2024J,440,17,20,homepage
560,BBB,2024J,63,136,16,page
560,BBB,2024J,279,116,3,url
560,BBB,2024J,220,24,11,subpage
560,BBB,2024J,44,173,18,resource
560,BBB,2024J,58,118,6,homepage
560,BBB,2024J,47,-1,3,resource
560,BBB,2024J,396,110,16,homepage
560,BBB,2024J,435,87,17,quiz
560,BBB,2024J,297,13,10,forumng
560,BBB,2024J,236,138,19,homepage
560,BBB,2024J,123,-24,8,homepage
560,BBB,2024J,431,115,1,quiz
560,BBB,2024J,487,180,8,url
560,BBB,2024J,102,182,13,subpage
560,BBB,2024J,400,-21,6,resource
560,BBB,2024J,137,78,3,forumng
560,BBB,2024J,442,192,11,url
560,BBB,2024J,382,-21,17,quiz
560,BBB,2024J,217,7,19,page
560,BBB,2024J,286,-13,12,page
561,DDD,2024B,312,90,13,quiz
561,DDD,2024B,76,103,7,quiz
561,DDD,2024B,325,119,1,homepage
561,DDD,2024B,3,157,6,url
561,DDD,2024B,475,155,16,resource
561,DDD,2024B,301,-7,15,forumng
561,DDD,2024B,171,158,15,url
561,DDD,2024B,305,188,6,homepage
561,DDD,2024B,95,167,17,quiz
561,DDD,2024B,477,165,16,homepage
561,DDD,2024B,423,-17,16,resource
561,DDD,2024B,51,135,18,oucontent
561,DDD,2024B,217,163,3,homepage
561,DDD,2024B,457,199,4,url
561,DDD,2024B,392,-14,14,page
561,DDD,2024B,363,196,4,url
561,DDD,2024B,483,68,4,resource
561,DDD,2024B,488,149,15,oucontent
561,DDD,2024B,130,36,3,oucontent
561,DDD,2024B,409,17,13,url
561,DDD,2024B,415,107,13,page
561,DDD,2024B,91,-29,17,quiz
561,DDD,2024B,28,131,6,resource
561,DDD,2024B,25,17,9,subpage
561,DDD,2024B,240,57,8,page
561,DDD,2024B,213,27,17,homepage
561,DDD,2024B,215,119,19,page
561,DDD,2024B,248,142,7,resource
561,DDD,2024B,425,38,6,quiz
561,DDD,2024B,276,162,6,quiz
561,DDD,2024B,330,108,9,page
561,DDD,2024B,438,130,19,page
561,DDD,2024B,40,108,15,url
561,DDD,2024B,204,143,20,forumng
561,DDD,2024B,442,177,14,subpage
561,DDD,2024B,310,-29,15,resource
561,DDD,2024B,112,92,19,homepage
561,DDD,2024B,39,-2,10,forumng
561,DDD,2024B,428,159,16,resource
561,DDD,2024B,98,150,20,resource
561,DDD,2024B,375,178,4,forumng
561,DDD,2024B,364,115,12,resource
561,DDD,2024B,252,54,13,resource
561,DDD,2024B,97,124,15,oucontent
561,DDD,2024B,142,99,2,oucontent
561,DDD,2024B,109,53,5,forumng
561,DDD,2024B,357,181,1,page
561,DDD,2024B,152,200,17,resource
561,DDD,2024B,388,-24,12,oucontent
561,DDD,2024B,25,90,10,resource
561,DDD,2024B,436,82,14,quiz
561,DDD,2024B,299,135,9,quiz
561,DDD,2024B,33,48,19,homepage
561,DDD,2024B,199,165,14,oucontent
561,DDD,2024B,68,88,13,homepage
561,DDD,2024B,26,13,8,url
561,DDD,2024B,231,65,1,homepage
561,DDD,2024B,393,77,20,url
561,DDD,2024B,365,55,7,oucontent
561,DDD,2024B,134,-9,5,page
561,DDD,2024B,150,107,11,forumng
561,DDD,2024B,485,-2,13,url
561,DDD,2024B,132,7,10,homepage
561,DDD,2024B,51,115,17,subpage
561,DDD,2024B,413,82,19,resource
561,DDD,2024B,180,161,3,resource
561,DDD,2024B,172,44,17,forumng
561,DDD,2024B,170,60,9,resource
561,DDD,2024B,50,186,12,url
561,DDD,2024B,378,43,19,subpage
561,DDD,2024B,123,4,5,url
561,DDD,2024B,157,-19,4,oucontent
561,DDD,2024B,266,191,10,oucontent
561,DDD,2024B,252,92,15,homepage
561,DDD,2024B,280,-22,5,resource
561,DDD,2024B,247,126,19,page
561,DDD,2024B,104,99,3,resource
561,DDD,2024B,457,60,4,homepage
561,DDD,2024B,363,189,7,oucontent
561,DDD,2024B,30,67,9,url
561,DDD,2024B,303,-17,18,page
561,DDD,2024B,255,134,4,oucontent
561,DDD,2024B,305,65,3,forumng
561,DDD,2024B,203,192,4,page
561,DDD,2024B,124,100,4,homepage
561,DDD,2024B,223,96,12,homepage
561,DDD,2024B,330,136,18,homepage
561,DDD,2024B,320,13,3,homepage
561,DDD,2024B,58,13,16,subpage
561,DDD,2024B,194,34,17,quiz
561,DDD,2024B,438,158,3,page
561,DDD,2024B,225,99,20,page
561,DDD,2024B,7,177,8,quiz
561,DDD,2024B,428,57,11,resource
561,DDD,2024B,256,156,14,quiz
561,DDD,2024B,493,23,7,homepage
561,DDD,2024B,81,15,8,oucontent
561,DDD,2024B,304,59,2,page
561,DDD,2024B,288,90,3,oucontent
561,DDD,2024B,141,97,5,subpage
561,DDD,2024B,117,69,9,oucontent
562,CCC,2024B,116,58,7,url
562,CCC,2024B,218,41,5,page
562,CCC,2024B,274,-17,20,forumng
562,CCC,2024B,267,75,10,quiz
562,CCC,2024B,211,133,14,homepage
562,CCC,2024B,312,62,20,quiz
562,CCC,2024B,424,-12,8,oucontent
562,CCC,2024B,317,133,1,page
562,CCC,2024B,372,88,8,homepage
562,CCC,2024B,484,29,16,subpage
562,CCC,2024B,101,142,14,oucontent
562,CCC,2024B,466,145,3,quiz
562,CCC,2024B,104,9,17,quiz
562,CCC,2024B,482,12,16,forumng
562,CCC,2024B,295,25,15,url
562,CCC,2024B,336,171,15,url
562,CCC,2024B,365,195,1,subpage
562,CCC,2024B,461,192,5,resource
562,CCC,2024B,453,140,13,forumng
562,CCC,2024B,309,127,1,subpage
562,CCC,2024B,422,94,2,resource
562,CCC,2024B,159,16,1,homepage
562,CCC,2024B,88,-15,16,oucontent
562,CCC,2024B,237,27,19,homepage
562,CCC,2024B,58,105,4,resource
562,CCC,2024B,319,20,11,homepage
562,CCC,2024B,130,198,2,homepage
562,CCC,2024B,417,189,19,quiz
562,CCC,2024B,238,161,7,subpage
562,CCC,2024B,115,108,1,quiz
562,CCC,2024B,376,14,20,homepage
562,CCC,2024B,234,59,14,oucontent
562,CCC,2024B,230,-9,2,subpage
562,CCC,2024B,334,90,17,forumng
562,CCC,2024B,267,13,12,forumng
562,CCC,2024B,292,40,10,quiz
562,CCC,2024B,370,141,14,page
562,CCC,2024B,116,158,14,page
562,CCC,2024B,43,-21,17,homepage
562,CCC,2024B,363,198,1,resource
562,CCC,2024B,467,85,4,url
562,CCC,2024B,455,68,9,homepage
562,CCC,2024B,309,95,15,quiz
562,CCC,2024B,300,118,5,resource
562,CCC,2024B,147,132,17,resource
562,CCC,2024B,486,-12,1,homepage
562,CCC,2024B,428,21,5,oucontent
562,CCC,2024B,304,-10,16,url
562,CCC,2024B,209,113,4,oucontent
562,CCC,2024B,493,-7,11,page
562,CCC,2024B,460,143,19,quiz
562,CCC,2024B,61,54,11,homepage
562,CCC,2024B,139,166,15,oucontent
562,CCC,2024B,373,88,20,forumng
562,CCC,2024B,140,117,6,quiz
562,CCC,2024B,295,30,9,forumng
562,CCC,2024B,40,114,9,oucontent
562,CCC,2024B,56,24,2,resource
562,CCC,2024B,190,124,1,page
562,CCC,2024B,54,181,1,oucontent
562,CCC,2024B,14,104,1,resource
562,CCC,2024B,456,104,14,page
562,CCC,2024B,496,190,2,quiz
562,CCC,2024B,211,141,5,page
562,CCC,2024B,378,86,1,forumng
562,CCC,2024B,93,101,5,page
562,CCC,2024B,17,-29,15,subpage
562,CCC,2024B,339,78,18,oucontent
562,CCC,2024B,372,120,1,homepage
562,CCC,2024B,32,-28,5,oucontent
562,CCC,2024B,201,139,14,homepage
562,CCC,2024B,330,112,17,url
562,CCC,2024B,54,-9,12,homepage
562,CCC,2024B,86,36,8,subpage
562,CCC,2024B,454,159,8,quiz
562,CCC,2024B,446,39,5,url
562,CCC,2024B,367,-20,13,resource
562,CCC,2024B,259,150,3,page
562,CCC,2024B,242,115,3,resource
562,CCC,2024B,473,191,2,page
562,CCC,2024B,196,143,17,forumng
562,CCC,2024B,433,86,19,quiz
562,CCC,2024B,469,51,16,forumng
562,CCC,2024B,94,28,18,forumng
562,CCC,2024B,129,-29,20,url
562,CCC,2024B,500,-2,8,resource
562,CCC,2024B,96,88,3,oucontent
562,CCC,2024B,454,133,12,resource
562,CCC,2024B,43,-11,6,quiz
562,CCC,2024B,492,75,18,url
562,CCC,2024B,138,187,17,oucontent
562,CCC,2024B,48,191,20,url
562,CCC,2024B,155,176,20,resource
562,CCC,2024B,158,100,15,resource
562,CCC,2024B,31,127,19,forumng
