team_id,team_name,member_id,week,hours_logged,commits,meetings_attended,tasks_completed,peer_rating,contribution_pattern
17,Team_17,T17M4,1,6.3,3,1,2,3.6,medium
17,Team_17,T17M4,2,6.3,7,1,4,3.9,medium
17,Team_17,T17M4,3,5.0,7,0,1,3.6,medium
17,Team_17,T17M4,4,5.6,3,2,3,3.4,medium
17,Team_17,T17M4,5,4.0,4,2,3,3.0,medium
17,Team_17,T17M4,6,4.6,2,0,3,2.9,medium
17,Team_17,T17M4,7,4.5,6,1,2,3.6,medium
17,Team_17,T17M4,8,5.5,3,0,3,3.8,medium
17,Team_17,T17M4,9,7.6,7,2,4,4.4,medium
17,Team_17,T17M4,10,5.3,7,1,1,3.7,medium
17,Team_17,T17M4,11,4.7,6,2,1,3.2,medium
17,Team_17,T17M4,12,5.5,3,0,3,3.4,medium
17,Team_17,T17M4,13,7.7,9,1,4,4.3,medium
17,Team_17,T17M4,14,6.2,7,1,4,3.7,medium
17,Team_17,T17M5,1,6.5,7,2,2,3.8,medium
17,Team_17,T17M5,2,4.4,3,0,3,3.6,medium
17,Team_17,T17M5,3,6.6,5,1,4,3.8,medium
17,Team_17,T17M5,4,6.2,4,1,2,3.6,medium
17,Team_17,T17M5,5,6.4,5,2,2,3.7,medium
17,Team_17,T17M5,6,4.8,6,1,1,3.9,medium
17,Team_17,T17M5,7,6.1,8,1,4,3.4,medium
17,Team_17,T17M5,8,6.3,8,0,2,3.5,medium
17,Team_17,T17M5,9,4.4,4,0,1,3.0,medium
17,Team_17,T17M5,10,3.7,5,1,2,2.7,medium
17,Team_17,T17M5,11,6.8,9,1,3,4.0,medium
17,Team_17,T17M5,12,5.3,7,2,2,3.6,medium
17,Team_17,T17M5,13,7.3,10,1,3,3.7,medium
17,Team_17,T17M5,14,5.7,3,1,2,4.1,medium
18,Team_18,T18M1,1,10.8,13,1,4,4.9,high
18,Team_18,T18M1,2,9.2,10,0,5,4.1,high
18,Team_18,T18M1,3,9.7,8,2,4,4.1,high
18,Team_18,T18M1,4,8.4,6,2,4,4.1,high
18,Team_18,T18M1,5,9.4,6,2,4,4.2,high
18,Team_18,T18M1,6,9.0,8,2,3,4.8,high
18,Team_18,T18M1,7,10.1,13,2,5,4.8,high
18,Team_18,T18M1,8,9.6,13,0,3,4.7,high
18,Team_18,T18M1,9,10.3,10,0,4,4.5,high
18,Team_18,T18M1,10,7.9,11,2,4,4.1,high
18,Team_18,T18M1,11,8.7,8,1,5,4.6,high
18,Team_18,T18M1,12,7.6,4,0,2,3.7,high
18,Team_18,T18M1,13,8.4,11,0,4,4.4,high
18,Team_18,T18M1,14,8.4,7,2,4,4.0,high
18,Team_18,T18M2,1,6.1,6,2,4,3.9,medium
18,Team_18,T18M2,2,5.6,8,1,2,3.4,medium
18,Team_18,T18M2,3,5.4,6,1,1,3.5,medium
18,Team_18,T18M2,4,4.6,5,0,1,3.6,medium
18,Team_18,T18M2,5,7.1,6,2,4,3.8,medium
18,Team_18,T18M2,6,7.0,4,1,2,3.7,medium
18,Team_18,T18M2,7,6.0,7,2,4,3.6,medium
18,Team_18,T18M2,8,7.0,8,1,4,4.0,medium
18,Team_18,T18M2,9,7.3,6,0,2,3.6,medium
18,Team_18,T18M2,10,4.3,3,2,3,3.6,medium
18,Team_18,T18M2,11,4.2,3,0,1,3.8,medium
18,Team_18,T18M2,12,5.3,2,1,3,3.8,medium
18,Team_18,T18M2,13,3.7,2,0,0,3.4,medium
18,Team_18,T18M2,14,6.9,5,0,4,3.7,medium
18,Team_18,T18M3,1,5.9,3,2,2,4.0,medium
18,Team_18,T18M3,2,3.8,3,2,1,3.3,medium
18,Team_18,T18M3,3,3.1,4,2,0,3.2,medium
18,Team_18,T18M3,4,4.4,5,2,2,3.4,medium
18,Team_18,T18M3,5,5.1,4,1,2,3.6,medium
18,Team_18,T18M3,6,5.7,5,1,2,3.4,medium
18,Team_18,T18M3,7,3.7,1,0,1,3.0,medium
18,Team_18,T18M3,8,4.7,5,1,2,3.2,medium
18,Team_18,T18M3,9,5.6,7,2,1,3.9,medium
18,Team_18,T18M3,10,4.7,3,2,2,3.3,medium
18,Team_18,T18M3,11,3.2,3,1,1,2.9,medium
18,Team_18,T18M3,12,2.8,3,2,2,3.4,medium
18,Team_18,T18M3,13,5.3,4,2,3,3.9,medium
18,Team_18,T18M3,14,4.2,5,0,1,3.1,medium
19,Team_19,T19M1,1,9.6,10,0,4,3.9,high
19,Team_19,T19M1,2,8.7,8,0,3,4.0,high
19,Team_19,T19M1,3,9.0,8,0,3,3.9,high
19,Team_19,T19M1,4,8.5,6,1,4,4.5,high
19,Team_19,T19M1,5,10.5,9,2,4,4.4,high
19,Team_19,T19M1,6,11.8,17,0,5,5.0,high
19,Team_19,T19M1,7,8.8,8,0,4,4.6,high
19,Team_19,T19M1,8,11.8,7,2,4,4.7,high
19,Team_19,T19M1,9,12.4,9,0,5,4.9,high
19,Team_19,T19M1,10,11.6,11,0,5,4.7,high
19,Team_19,T19M1,11,12.3,17,0,7,5.0,high
19,Team_19,T19M1,12,11.4,12,0,5,4.8,high
19,Team_19,T19M1,13,9.7,8,0,5,4.2,high
19,Team_19,T19M1,14,8.9,10,1,3,4.0,high
19,Team_19,T19M2,1,5.6,2,0,3,3.9,medium
19,Team_19,T19M2,2,4.4,4,1,1,3.1,medium
19,Team_19,T19M2,3,4.5,5,1,3,3.0,medium
19,Team_19,T19M2,4,3.9,2,2,0,2.9,medium
19,Team_19,T19M2,5,3.4,5,2,1,3.5,medium
19,Team_19,T19M2,6,4.2,2,2,2,3.2,medium
19,Team_19,T19M2,7,3.0,4,1,2,3.0,medium
19,Team_19,T19M2,8,3.7,4,0,2,2.9,medium
19,Team_19,T19M2,9,3.9,4,1,2,3.7,medium
19,Team_19,T19M2,10,4.7,2,0,2,3.2,medium
19,Team_19,T19M2,11,3.5,3,0,2,3.2,medium
19,Team_19,T19M2,12,5.4,7,2,2,3.9,medium
19,Team_19,T19M2,13,3.4,4,2,2,3.5,medium
19,Team_19,T19M2,14,3.2,3,2,0,3.3,medium
19,Team_19,T19M3,1,5.0,5,0,1,3.8,medium
19,Team_19,T19M3,2,5.1,6,0,1,3.5,medium
19,Team_19,T19M3,3,5.0,5,1,3,3.5,medium
19,Team_19,T19M3,4,7.1,7,0,3,3.6,medium
19,Team_19,T19M3,5,7.4,3,0,4,4.0,medium
19,Team_19,T19M3,6,8.1,4,2,3,4.0,medium
19,Team_19,T19M3,7,7.5,10,1,4,3.6,medium
19,Team_19,T19M3,8,7.0,7,2,2,4.2,medium
19,Team_19,T19M3,9,4.9,3,2,1,3.1,medium
19,Team_19,T19M3,10,5.5,4,0,3,3.8,medium
19,Team_19,T19M3,11,6.8,9,2,4,3.9,medium
19,Team_19,T19M3,12,7.5,9,2,3,4.2,medium
19,Team_19,T19M3,13,7.4,6,0,2,4.3,medium
19,Team_19,T19M3,14,6.8,6,2,2,3.9,medium
19,Team_19,T19M4,1,9.3,9,1,4,4.3,medium
19,Team_19,T19M4,2,8.3,10,1,5,3.9,medium
19,Team_19,T19M4,3,7.9,6,2,4,3.8,medium
19,Team_19,T19M4,4,9.6,9,1,3,4.6,medium
19,Team_19,T19M4,5,9.7,10,2,3,4.9,medium
19,Team_19,T19M4,6,6.9,5,0,2,4.2,medium
19,Team_19,T19M4,7,5.8,7,2,2,4.1,medium
19,Team_19,T19M4,8,7.8,8,2,2,3.7,medium
19,Team_19,T19M4,9,7.6,4,1,3,4.4,medium
19,Team_19,T19M4,10,6.7,5,1,2,3.9,medium
19,Team_19,T19M4,11,8.0,5,0,5,3.9,medium
19,Team_19,T19M4,12,7.7,7,2,4,4.1,medium
19,Team_19,T19M4,13,9.4,10,1,3,4.6,medium
19,Team_19,T19M4,14,8.0,4,0,4,4.0,medium
19,Team_19,T19M5,1,7.1,9,0,4,4.1,medium
19,Team_19,T19M5,2,6.1,3,2,3,3.3,medium
19,Team_19,T19M5,3,5.8,4,2,1,3.5,medium
19,Team_19,T19M5,4,6.5,4,2,4,4.3,medium
19,Team_19,T19M5,5,7.6,9,2,4,3.6,medium
19,Team_19,T19M5,6,5.4,6,0,1,3.4,medium
19,Team_19,T19M5,7,5.6,6,2,2,3.4,medium
19,Team_19,T19M5,8,5.3,4,2,1,3.8,medium
19,Team_19,T19M5,9,5.6,3,1,3,3.7,medium
19,Team_19,T19M5,10,5.9,8,2,1,3.4,medium
19,Team_19,T19M5,11,4.7,4,2,3,3.0,medium
19,Team_19,T19M5,12,6.4,5,1,2,3.6,medium
19,Team_19,T19M5,13,6.0,3,1,2,4.2,medium
19,Team_19,T19M5,14,6.1,9,1,4,3.4,medium
20,Team_20,T20M1,1,8.3,10,0,3,4.4,high
20,Team_20,T20M1,2,7.8,8,0,3,3.6,high
20,Team_20,T20M1,3,9.6,5,1,4,3.9,high
20,Team_20,T20M1,4,7.6,7,0,4,4.1,high
20,Team_20,T20M1,5,7.8,7,2,2,4.3,high
20,Team_20,T20M1,6,9.5,8,2,5,3.9,high
20,Team_20,T20M1,7,7.5,5,2,4,3.8,high
20,Team_20,T20M1,8,8.7,12,0,4,4.4,high
20,Team_20,T20M1,9,9.5,13,1,3,3.9,high
20,Team_20,T20M1,10,10.3,11,0,5,4.6,high
20,Team_20,T20M1,11,9.6,13,1,5,4.5,high
20,Team_20,T20M1,12,7.5,7,1,4,4.4,high
20,Team_20,T20M1,13,6.9,5,2,3,3.7,high
20,Team_20,T20M1,14,8.4,5,1,5,4.0,high
20,Team_20,T20M2,1,6.9,6,0,4,3.6,medium
20,Team_20,T20M2,2,4.5,6,0,3,3.8,medium
20,Team_20,T20M2,3,3.8,3,1,2,2.9,medium
20,Team_20,T20M2,4,5.9,5,2,3,4.0,medium
20,Team_20,T20M2,5,5.7,5,2,1,3.6,medium
20,Team_20,T20M2,6,4.2,4,1,3,3.0,medium
20,Team_20,T20M2,7,5.6,6,2,1,4.0,medium
20,Team_20,T20M2,8,4.2,5,2,1,3.3,medium
20,Team_20,T20M2,9,6.6,8,2,4,4.2,medium
20,Team_20,T20M2,10,4.2,4,2,1,3.0,medium
20,Team_20,T20M2,11,6.3,4,0,3,4.1,medium
20,Team_20,T20M2,12,4.6,4,1,3,3.9,medium
20,Team_20,T20M2,13,6.5,9,1,2,4.1,medium
20,Team_20,T20M2,14,3.4,2,2,2,2.9,medium
20,Team_20,T20M3,1,3.9,4,1,0,3.5,medium
20,Team_20,T20M3,2,4.8,4,2,2,3.7,medium
20,Team_20,T20M3,3,4.4,5,1,2,3.0,medium
20,Team_20,T20M3,4,3.7,1,0,1,3.7,medium
20,Team_20,T20M3,5,3.8,4,0,0,2.8,medium
20,Team_20,T20M3,6,6.6,9,2,3,4.0,medium
20,Team_20,T20M3,7,6.4,8,1,3,4.1,medium
20,Team_20,T20M3,8,5.4,7,2,2,3.5,medium
20,Team_20,T20M3,9,6.7,7,2,4,4.0,medium
20,Team_20,T20M3,10,5.7,3,0,2,3.6,medium
20,Team_20,T20M3,11,6.4,8,0,4,3.8,medium
20,Team_20,T20M3,12,6.9,3,1,4,4.1,medium
20,Team_20,T20M3,13,6.8,4,1,3,4.2,medium
20,Team_20,T20M3,14,6.0,4,0,3,3.5,medium
21,Team_21,T21M1,1,11.5,13,0,6,4.8,high
21,Team_21,T21M1,2,10.3,11,2,6,4.2,high
21,Team_21,T21M1,3,11.3,10,0,5,4.8,high
21,Team_21,T21M1,4,12.5,8,1,5,4.7,high
21,Team_21,T21M1,5,12.4,17,0,7,5.0,high
21,Team_21,T21M1,6,10.0,12,2,4,4.1,high
21,Team_21,T21M1,7,12.4,15,2,7,5.0,high
21,Team_21,T21M1,8,11.1,9,0,5,4.8,high
21,Team_21,T21M1,9,12.3,7,0,5,5.0,high
21,Team_21,T21M1,10,9.8,7,2,4,4.3,high
21,Team_21,T21M1,11,10.3,14,0,4,4.7,high
21,Team_21,T21M1,12,10.6,10,1,6,4.9,high
21,Team_21,T21M1,13,12.0,11,0,7,5.0,high
21,Team_21,T21M1,14,11.4,10,2,6,4.3,high
21,Team_21,T21M2,1,5.6,7,0,1,3.3,medium
21,Team_21,T21M2,2,3.3,2,0,0,3.3,medium
21,Team_21,T21M2,3,6.5,5,0,2,3.4,medium
21,Team_21,T21M2,4,7.1,4,1,4,4.1,medium
21,Team_21,T21M2,5,5.9,6,2,1,4.1,medium
21,Team_21,T21M2,6,6.1,5,0,2,4.0,medium
21,Team_21,T21M2,7,4.4,6,0,2,3.7,medium
21,Team_21,T21M2,8,3.4,3,0,2,3.5,medium
21,Team_21,T21M2,9,4.4,4,0,3,3.1,medium
21,Team_21,T21M2,10,3.3,3,2,2,3.7,medium
21,Team_21,T21M2,11,5.0,5,2,2,3.4,medium
21,Team_21,T21M2,12,6.5,4,2,4,3.7,medium
21,Team_21,T21M2,13,3.6,3,2,2,3.4,medium
21,Team_21,T21M2,14,5.1,3,2,1,3.7,medium
21,Team_21,T21M3,1,2.1,2,0,2,3.3,medium
21,Team_21,T21M3,2,5.2,7,1,1,3.4,medium
21,Team_21,T21M3,3,4.2,4,0,3,3.1,medium
21,Team_21,T21M3,4,3.1,4,1,1,3.1,medium
21,Team_21,T21M3,5,3.3,1,2,1,3.0,medium
21,Team_21,T21M3,6,4.9,5,0,1,3.2,medium
21,Team_21,T21M3,7,5.3,7,1,2,3.9,medium
21,Team_21,T21M3,8,4.6,4,2,2,3.8,medium
21,Team_21,T21M3,9,4.2,3,1,3,2.9,medium
21,Team_21,T21M3,10,4.1,4,2,2,3.4,medium
21,Team_21,T21M3,11,2.1,2,1,1,2.5,medium
21,Team_21,T21M3,12,2.6,3,1,1,3.1,medium
21,Team_21,T21M3,13,5.4,5,1,1,3.7,medium
21,Team_21,T21M3,14,5.5,6,2,2,3.8,medium
22,Team_22,T22M1,1,9.9,8,1,3,4.5,high
22,Team_22,T22M1,2,7.0,6,0,2,4.3,high
22,Team_22,T22M1,3,8.1,4,1,5,3.8,high
22,Team_22,T22M1,4,7.7,7,2,3,4.3,high
22,Team_22,T22M1,5,6.9,9,2,4,4.4,high
22,Team_22,T22M1,6,7.2,3,1,4,4.3,high
22,Team_22,T22M1,7,6.8,5,0,4,4.2,high
22,Team_22,T22M1,8,9.8,8,0,3,4.5,high
22,Team_22,T22M1,9,9.0,7,2,4,4.4,high
22,Team_22,T22M1,10,7.2,5,1,3,4.0,high
22,Team_22,T22M1,11,9.4,11,1,3,4.0,high
22,Team_22,T22M1,12,6.8,9,2,4,3.5,high
22,Team_22,T22M1,13,8.5,8,1,3,4.6,high
22,Team_22,T22M1,14,9.6,10,0,3,4.2,high
22,Team_22,T22M2,1,4.4,2,2,1,3.0,medium
22,Team_22,T22M2,2,4.4,4,0,3,3.5,medium
22,Team_22,T22M2,3,6.5,8,2,3,3.9,medium
22,Team_22,T22M2,4,5.4,7,2,3,3.9,medium
22,Team_22,T22M2,5,4.5,6,1,3,3.0,medium
22,Team_22,T22M2,6,7.4,10,1,2,3.9,medium
22,Team_22,T22M2,7,6.9,8,1,3,3.6,medium
22,Team_22,T22M2,8,5.1,6,2,2,3.9,medium
22,Team_22,T22M2,9,5.7,6,2,2,3.9,medium
22,Team_22,T22M2,10,7.7,7,0,2,4.0,medium
22,Team_22,T22M2,11,5.6,5,0,2,3.9,medium
22,Team_22,T22M2,12,6.6,4,0,3,4.1,medium
22,Team_22,T22M2,13,7.3,6,2,2,4.3,medium
22,Team_22,T22M2,14,6.3,5,1,2,3.9,medium
22,Team_22,T22M3,1,7.4,6,2,4,3.9,medium
22,Team_22,T22M3,2,9.8,10,1,5,4.7,medium
22,Team_22,T22M3,3,6.6,7,2,4,3.9,medium
22,Team_22,T22M3,4,7.8,8,1,3,4.1,medium
22,Team_22,T22M3,5,9.2,6,1,3,4.4,medium
22,Team_22,T22M3,6,8.6,9,1,4,4.2,medium
22,Team_22,T22M3,7,8.5,5,0,5,4.6,medium
22,Team_22,T22M3,8,8.4,4,0,5,3.8,medium
22,Team_22,T22M3,9,8.0,7,2,4,3.8,medium
22,Team_22,T22M3,10,8.6,7,2,5,4.0,medium
22,Team_22,T22M3,11,9.7,9,1,3,4.5,medium
22,Team_22,T22M3,12,8.3,8,0,4,3.7,medium
22,Team_22,T22M3,13,9.5,13,0,5,4.5,medium
22,Team_22,T22M3,14,9.8,5,1,3,4.2,medium
22,Team_22,T22M4,1,4.8,4,1,2,3.5,medium
22,Team_22,T22M4,2,6.2,6,0,4,3.6,medium
22,Team_22,T22M4,3,7.3,9,0,3,4.5,medium
22,Team_22,T22M4,4,6.3,3,0,4,3.3,medium
22,Team_22,T22M4,5,6.5,6,1,2,3.4,medium
22,Team_22,T22M4,6,6.1,5,1,4,3.8,medium
22,Team_22,T22M4,7,5.3,3,2,2,3.6,medium
22,Team_22,T22M4,8,5.4,4,0,2,3.7,medium
22,Team_22,T22M4,9,5.9,7,0,3,3.7,medium
22,Team_22,T22M4,10,5.2,5,1,1,4.0,medium
22,Team_22,T22M4,11,5.8,7,0,3,3.7,medium
22,Team_22,T22M4,12,6.3,4,2,4,4.3,medium
22,Team_22,T22M4,13,7.5,9,1,4,3.6,medium
22,Team_22,T22M4,14,7.1,4,1,4,4.2,medium
23,Team_23,T23M1,1,10.9,11,2,4,5.0,high
23,Team_23,T23M1,2,10.9,5,1,6,5.0,high
23,Team_23,T23M1,3,11.0,9,1,5,4.5,high
23,Team_23,T23M1,4,8.9,12,2,4,4.5,high
23,Team_23,T23M1,5,11.0,6,1,6,4.4,high
23,Team_23,T23M1,6,8.9,13,2,5,3.8,high
23,Team_23,T23M1,7,10.7,6,0,5,4.4,high
23,Team_23,T23M1,8,11.2,8,1,4,5.0,high
23,Team_23,T23M1,9,11.2,15,2,4,4.9,high
23,Team_23,T23M1,10,10.2,6,2,4,4.5,high
23,Team_23,T23M1,11,11.9,16,1,4,5.0,high
23,Team_23,T23M1,12,11.1,14,1,5,5.0,high
23,Team_23,T23M1,13,9.7,9,2,3,4.1,high
23,Team_23,T23M1,14,11.7,9,2,5,5.0,high
23,Team_23,T23M2,1,0.9,0,2,1,2.4,low
23,Team_23,T23M2,2,2.1,1,1,0,2.9,low
23,Team_23,T23M2,3,1.1,0,1,0,2.9,low
23,Team_23,T23M2,4,3.2,3,0,0,3.6,low
23,Team_23,T23M2,5,1.9,2,1,1,3.3,low
23,Team_23,T23M2,6,2.8,2,1,0,2.8,low
23,Team_23,T23M2,7,1.7,1,2,1,2.6,low
23,Team_23,T23M2,8,2.0,2,2,1,3.1,low
23,Team_23,T23M2,9,3.3,2,0,2,2.7,low
23,Team_23,T23M2,10,0,0,2,0,2.7,low
23,Team_23,T23M2,11,0.7,0,1,0,2.2,low
23,Team_23,T23M2,12,1.8,1,2,1,3.3,low
23,Team_23,T23M2,13,0.2,0,0,1,3.0,low
23,Team_23,T23M2,14,0,0,1,1,2.8,low
23,Team_23,T23M3,1,6.0,3,0,2,3.5,medium
23,Team_23,T23M3,2,7.9,4,1,3,4.3,medium
23,Team_23,T23M3,3,8.0,9,1,3,3.8,medium
23,Team_23,T23M3,4,5.5,7,1,2,3.4,medium
23,Team_23,T23M3,5,5.5,7,1,1,3.5,medium
23,Team_23,T23M3,6,7.2,10,2,3,3.6,medium
23,Team_23,T23M3,7,7.2,4,1,2,4.1,medium
23,Team_23,T23M3,8,5.6,5,1,1,3.2,medium
23,Team_23,T23M3,9,5.5,6,1,1,4.0,medium
23,Team_23,T23M3,10,5.8,6,0,3,3.6,medium
23,Team_23,T23M3,11,5.8,4,1,3,3.2,medium
23,Team_23,T23M3,12,8.0,10,1,4,4.0,medium
23,Team_23,T23M3,13,8.1,10,0,5,3.9,medium
23,Team_23,T23M3,14,6.8,8,1,2,3.9,medium
23,Team_23,T23M4,1,6.2,5,2,4,3.3,medium
23,Team_23,T23M4,2,5.6,8,0,2,3.9,medium
23,Team_23,T23M4,3,4.6,3,2,1,3.9,medium
23,Team_23,T23M4,4,6.1,4,1,2,3.8,medium
23,Team_23,T23M4,5,4.9,2,2,2,3.7,medium
23,Team_23,T23M4,6,4.0,2,2,2,3.0,medium
23,Team_23,T23M4,7,5.0,6,2,2,3.5,medium
23,Team_23,T23M4,8,7.3,9,0,2,3.8,medium
23,Team_23,T23M4,9,4.8,5,1,1,3.2,medium
23,Team_23,T23M4,10,6.1,6,2,4,3.4,medium
23,Team_23,T23M4,11,5.8,8,0,3,3.3,medium
23,Team_23,T23M4,12,6.1,5,2,2,3.5,medium
23,Team_23,T23M4,13,6.0,3,2,2,4.1,medium
23,Team_23,T23M4,14,6.7,4,2,2,4.2,medium
23,Team_23,T23M5,1,1.1,1,2,0,2.3,low
23,Team_23,T23M5,2,1.4,1,2,1,2.7,low
23,Team_23,T23M5,3,1.1,1,2,0,2.5,low
23,Team_23,T23M5,4,4.5,3,0,3,3.1,low
23,Team_23,T23M5,5,0.9,0,1,0,2.9,low
23,Team_23,T23M5,6,2.8,2,2,0,2.7,low
23,Team_23,T23M5,7,3.8,4,1,0,2.8,low
23,Team_23,T23M5,8,2.6,1,0,0,3.2,low
23,Team_23,T23M5,9,3.0,2,2,1,3.3,low
23,Team_23,T23M5,10,1.5,1,2,0,2.7,low
23,Team_23,T23M5,11,4.4,4,0,3,3.1,low
23,Team_23,T23M5,12,2.6,3,2,1,2.9,low
23,Team_23,T23M5,13,0.7,0,0,1,3.1,low
23,Team_23,T23M5,14,3.1,4,2,2,2.8,low
24,Team_24,T24M1,1,7.9,10,2,3,4.1,high
24,Team_24,T24M1,2,7.7,11,0,4,3.9,high
24,Team_24,T24M1,3,7.9,5,2,3,3.6,high
24,Team_24,T24M1,4,10.1,14,0,4,4.8,high
24,Team_24,T24M1,5,9.0,5,0,5,4.3,high
24,Team_24,T24M1,6,9.4,8,2,5,4.8,high
24,Team_24,T24M1,7,8.0,4,0,3,3.8,high
24,Team_24,T24M1,8,8.8,6,0,3,4.2,high
24,Team_24,T24M1,9,9.0,12,0,3,4.7,high
24,Team_24,T24M1,10,8.9,7,0,4,4.5,high
24,Team_24,T24M1,11,9.6,14,0,4,4.1,high
24,Team_24,T24M1,12,9.9,5,0,3,4.8,high
24,Team_24,T24M1,13,8.9,6,1,3,4.7,high
24,Team_24,T24M1,14,9.5,12,2,5,4.8,high
24,Team_24,T24M2,1,5.1,4,2,2,3.9,medium
24,Team_24,T24M2,2,5.1,4,1,2,3.0,medium
24,Team_24,T24M2,3,5.9,8,0,2,3.6,medium
24,Team_24,T24M2,4,5.1,7,0,3,3.9,medium
24,Team_24,T24M2,5,5.9,3,1,3,3.9,medium
24,Team_24,T24M2,6,4.3,4,1,3,3.7,medium
24,Team_24,T24M2,7,6.0,4,2,2,3.9,medium
24,Team_24,T24M2,8,5.8,4,1,2,3.4,medium
24,Team_24,T24M2,9,8.2,4,2,4,3.8,medium
24,Team_24,T24M2,10,6.0,6,2,2,4.2,medium
24,Team_24,T24M2,11,6.1,3,2,3,3.4,medium
24,Team_24,T24M2,12,7.7,8,2,4,3.5,medium
24,Team_24,T24M2,13,6.7,5,2,3,3.9,medium
24,Team_24,T24M2,14,5.4,6,2,3,3.6,medium
24,Team_24,T24M3,1,5.5,7,2,1,3.6,medium
24,Team_24,T24M3,2,8.8,7,0,3,4.1,medium
24,Team_24,T24M3,3,7.0,3,1,2,4.1,medium
24,Team_24,T24M3,4,8.0,8,0,2,4.6,medium
24,Team_24,T24M3,5,6.1,3,1,4,4.2,medium
24,Team_24,T24M3,6,7.5,10,0,4,4.3,medium
24,Team_24,T24M3,7,6.4,8,2,4,3.7,medium
24,Team_24,T24M3,8,5.4,4,1,2,3.6,medium
24,Team_24,T24M3,9,8.5,8,2,5,4.5,medium
24,Team_24,T24M3,10,8.7,8,1,5,4.7,medium
24,Team_24,T24M3,11,8.4,12,0,3,4.6,medium
24,Team_24,T24M3,12,7.0,4,0,3,4.4,medium
24,Team_24,T24M3,13,5.5,3,0,3,3.2,medium
24,Team_24,T24M3,14,5.8,4,2,1,3.4,medium
24,Team_24,T24M4,1,4.7,3,1,3,3.6,medium
24,Team_24,T24M4,2,5.3,3,0,3,3.7,medium
24,Team_24,T24M4,3,5.8,4,2,2,3.6,medium
24,Team_24,T24M4,4,6.8,7,2,3,3.8,medium
24,Team_24,T24M4,5,6.4,8,1,2,4.1,medium
24,Team_24,T24M4,6,5.1,4,1,1,3.2,medium
24,Team_24,T24M4,7,5.3,7,2,1,3.8,medium
24,Team_24,T24M4,8,5.3,7,2,3,4.0,medium
24,Team_24,T24M4,9,7.3,4,0,2,4.5,medium
24,Team_24,T24M4,10,6.5,6,1,2,3.5,medium
24,Team_24,T24M4,11,7.0,8,1,2,3.8,medium
24,Team_24,T24M4,12,6.3,4,1,2,4.2,medium
24,Team_24,T24M4,13,5.8,5,0,2,4.1,medium
24,Team_24,T24M4,14,4.8,7,2,3,3.3,medium
24,Team_24,T24M5,1,5.1,7,2,3,3.2,medium
24,Team_24,T24M5,2,6.2,8,1,3,3.9,medium
24,Team_24,T24M5,3,6.8,9,0,4,3.9,medium
24,Team_24,T24M5,4,5.1,4,0,2,3.4,medium
24,Team_24,T24M5,5,5.2,5,0,3,3.6,medium
24,Team_24,T24M5,6,7.0,8,0,2,3.5,medium
24,Team_24,T24M5,7,7.3,8,0,4,3.9,medium
24,Team_24,T24M5,8,5.9,6,2,1,4.1,medium
24,Team_24,T24M5,9,5.3,3,1,2,3.5,medium
24,Team_24,T24M5,10,3.9,3,1,1,3.7,medium
24,Team_24,T24M5,11,4.2,5,1,3,3.8,medium
24,Team_24,T24M5,12,7.1,5,2,3,4.2,medium
24,Team_24,T24M5,13,5.6,7,2,1,3.3,medium
24,Team_24,T24M5,14,5.1,7,2,2,3.1,medium
25,Team_25,T25M1,1,8.0,11,1,2,4.2,high
25,Team_25,T25M1,2,9.2,11,0,3,4.0,high
25,Team_25,T25M1,3,7.9,8,0,3,4.4,high
25,Team_25,T25M1,4,7.6,8,1,2,3.5,high
25,Team_25,T25M1,5,6.4,4,2,4,3.7,high
25,Team_25,T25M1,6,9.0,12,1,3,4.3,high
25,Team_25,T25M1,7,9.1,6,0,4,4.3,high
25,Team_25,T25M1,8,10.2,11,1,6,4.5,high
25,Team_25,T25M1,9,8.1,6,2,4,4.6,high
25,Team_25,T25M1,10,9.6,8,2,5,3.9,high
25,Team_25,T25M1,11,7.4,7,0,3,3.9,high
25,Team_25,T25M1,12,9.1,7,0,4,4.2,high
25,Team_25,T25M1,13,8.9,12,0,4,4.1,high
25,Team_25,T25M1,14,8.9,5,0,5,4.0,high
25,Team_25,T25M2,1,2.7,3,2,1,2.8,low
25,Team_25,T25M2,2,3.3,2,2,2,3.0,low
25,Team_25,T25M2,3,1.1,0,1,0,3.0,low
25,Team_25,T25M2,4,2.2,3,0,0,2.6,low
25,Team_25,T25M2,5,2.5,3,2,2,3.2,low
25,Team_25,T25M2,6,4.3,5,2,3,3.6,low
25,Team_25,T25M2,7,3.7,3,0,0,3.6,low
25,Team_25,T25M2,8,4.2,4,1,3,3.2,low
25,Team_25,T25M2,9,3.8,5,2,2,3.5,low
25,Team_25,T25M2,10,1.9,2,0,1,3.2,low
25,Team_25,T25M2,11,1.4,1,0,1,2.5,low
25,Team_25,T25M2,12,1.0,0,0,0,2.9,low
25,Team_25,T25M2,13,3.6,2,1,1,2.8,low
25,Team_25,T25M2,14,0.9,1,2,1,2.2,low
25,Team_25,T25M3,1,0,0,0,0,2.9,low
25,Team_25,T25M3,2,0.3,0,0,1,2.4,low
25,Team_25,T25M3,3,0,0,1,1,2.3,low
25,Team_25,T25M3,4,0.1,0,2,1,2.3,low
25,Team_25,T25M3,5,1.8,1,2,0,2.9,low
25,Team_25,T25M3,6,2.4,3,0,2,2.5,low
25,Team_25,T25M3,7,2.4,3,2,2,3.0,low
